doc_id,true_member_id,true_auth_id,form_type,extracted_first_name,extracted_last_name,extracted_dob,extracted_ssn4,extracted_member_id_on_form,extracted_auth_number,provider_name,provider_npi,source_channel,sender_fax_number,quality_score,is_readable,error_type
ee04bb6a-f893-4ece-81ae-d9087ad22f75,12b219b2-4abe-4937-8c3a-b3d78c5c02ef,,clinical_note,Rafael,Phillips,1996-11-06,8470,12b219b2-4abe-4937-8c3a-b3d78c5c02ef,,"Dr. Wei Gupta, MD",3703892529,fax,2587979790,0.79,True,none
4ce8e7d9-63da-47cb-9b14-dfc9596aefdd,63ff6c68-78c8-4651-a86f-51d8201cf478,ecdea628-3489-4703-86e5-9f57ef590599,lab_result,Susan,Lopez,1967-09-18,0013,63ff6c68-78c8-4651-a86f-51d8201cf478,,"Dr. Linda Singh, MD",8076122544,electronic,,0.84,True,none
f09194d9-c5a5-40bd-bd20-13def40e5772,1e1c2d8d-5203-4362-a786-50114a1bf180,24981666-5b26-48f2-a415-c7367b379c14,prior_auth_form,Timothy,Sanders,1992-25-01,0997,1e1c2d8d-5203-4362-a786-50114a1bf180,,"Dr. Sergei Lewis, MD",2814444204,upload,,0.08,False,transposed_dob
e5f635f9-532d-421f-8c25-767a5fac8523,5ac797e1-9110-47d7-9ab3-7ce7e6817e45,af1af71b-3f09-4de5-8b20-619507aa0075,clinical_note,Cynthia,Murphy,1952-11-19,9929,,AUTH-2026-000472,"Dr. William Park, MD",4599219091,fax,5364907867,0.93,True,none
ec0b7859-53b3-4993-9e18-3699675bb175,d1e787de-5a98-497a-87d2-c9547b103dbb,047f5026-ab07-4b3e-88fa-f8eda49e3bda,imaging_report,Ryan,Thompson,1970-03-06,6323,,,"Dr. Hiroshi Gupta, MD",2869186135,fax,4117887777,0.78,True,none
56736894-b571-4db2-8b56-23415d5f8c61,44beb43f-e4aa-4761-8308-9ce39fbbc8d5,03af9200-4888-4863-880e-5f576f549a53,clinical_note,Nicole,Clark,1986-12-28,4842,,AUTH-2026-002809,"Dr. James Tanaka, MD",1747574766,fax,5674601259,0.81,True,none
4d91d5d7-c528-496c-94b1-4ebd8afbb4af,5f078d41-9041-4112-a3a8-73ae31c51c54,a7907469-a507-428c-bb7f-828e24600f2f,imaging_report,Mary-Kate,Adams,1950-01-19,9347,5f078d41-9041-4112-a3a8-73ae31c51c54,AUTH-2026-000326,"Dr. Sergei Nakamura, MD",2778481852,fax,3578154872,0.86,True,none
58b35597-f871-4bfb-a5d4-b27aff6bb029,21e232af-c1b5-4cc3-a81d-c4325d8eb31e,5574b3f2-e226-44db-9414-5d06a71ce3a7,prior_auth_form,Carol,Brooks,1955-09-08,,,,"Dr. Maria Park, MD",3535351634,fax,2044957376,0.81,True,missing_ssn4
71e04fa4-bdf0-4507-8d2d-f51a2f182841,09895556-cc46-40c4-87c2-4c0fb11255cb,,prior_auth_form,Raymond,Miller,1975-02-15,,09895556-cc46-40c4-87c2-4c0fb11255cb,,"Dr. Christopher Singh, MD",9996515483,electronic,,0.84,True,none
e558b66e-ce15-41c5-bc4a-f2e4a8257ac0,4ca16917-7b39-4249-9a1e-b4cd31e742bd,a0a7e44e-9e93-42ed-92dd-93d48940a2b8,clinical_note,Ronald,Gray,1971-04-23,,4ca16917-7b39-4249-9a1e-b4cd31e742bd,AUTH-2026-001315,"Dr. Nancy Chen, MD",4308407878,electronic,,0.81,True,missing_ssn4
52b29999-4802-4392-a0a0-93f66672e0aa,96064c8f-bee1-4f1c-93ec-d36d3758bd54,b770b9fd-e5c5-4896-bb97-d9778b5d2cc9,clinical_note,Melissa,Mitchell,1965-01-03,4313,96064c8f-bee1-4f1c-93ec-d36d3758bd54,AUTH-2026-000150,"Dr. Hiroshi Patel, MD",7556599735,fax,4225865642,0.78,True,none
33cd3ccd-1812-43d1-bfb9-0226192f4c5f,93f803b8-3cad-4514-8fb0-be0f4677e96c,,prior_auth_form,Catherine,Morales,1987-09-13,6113,93f803b8-3cad-4514-8fb0-be0f4677e96c,,"Dr. James Chen, MD",8917580971,electronic,,0.89,True,none
0ee5f74b-8d56-4192-a580-74c0b14f1570,87202c1f-e7e0-4bb0-ac78-48121bcfb520,417ad689-8fd8-4020-8f09-7bf35f5f15b5,prior_auth_form,Joseph,Gonzales,1956-01-10,1922,87202c1f-e7e0-4bb0-ac78-48121bcfb520,AUTH-2026-002917,"Dr. Priya Park, MD",4555408315,fax,9999239397,0.77,True,name_variant
9d1c00ac-d4c6-42a7-a3b5-3353f7cf832f,77ab24d3-f092-4dfa-8f1a-53328ab5f8ce,9dc56b6b-0a3a-4051-a878-97c752e6042d,clinical_note,James,Mary,1984-09-30,8167,77ab24d3-f092-4dfa-8f1a-53328ab5f8ce,AUTH-2026-000700,"Dr. Sarah Anderson, MD",8846949166,electronic,,0.95,True,swapped_names
6c2a7dce-c5ac-47c2-868b-cee46596650c,a2d02aeb-7b3d-417d-b022-bb363aef1d9f,47424905-ac1b-4156-a8e9-55e7cdd47964,clinical_note,Debra,Walker,1968-12-18,6151,,,"Dr. Jennifer Anderson, MD",5651358720,fax,2775552997,0.94,True,none
9a8912cc-b4e2-4d55-84ee-87658ed27b4b,4f5b5695-a76e-46ed-8a32-3d56666ac531,b77758b3-dbe7-4e77-a4ce-b4c4f028014b,prior_auth_form,Samantha,Gutiierrez,1990-04-15,0732,,AUTH-2026-002051,"Dr. Richard Johnson, MD",6181030079,fax,4255644256,0.88,True,name_variant
71d42b3d-63d1-43ce-bfc0-82764e416683,51772a2e-05fc-4bd0-b452-16ef4eeab248,,clinical_note,Sarah,Kelly,1968-07-07,5340,,,"Dr. Robert Moore, MD",7113967766,fax,9339368772,0.92,True,none
a0701348-222f-4670-8a3e-0a064c98b6b0,62dc10ec-50e6-405b-9cf7-31483ac61a36,e73cb2e9-50e1-49af-9b77-9d246c9cd0bf,prior_auth_form,Kevin,Morales,1980-02-08,8037,62dc10ec-50e6-405b-9cf7-31483ac61a36,AUTH-2026-001897,"Dr. Michael Lewis, MD",2913192370,upload,,0.78,True,none
3ac0574d-0e48-408e-a79b-22b6bc0600b3,7e3681d8-da57-43e3-b9db-2ff032aabfd3,e831cf76-d3cd-4f1c-8665-2605853dd96c,clinical_note,Jason,Oriz,1964-06-25,9959,,AUTH-2026-000884,"Dr. Sarah Nakamura, MD",7130274747,fax,7997207775,0.72,True,name_variant
61941931-7158-4399-9691-11c7566590cc,b5daa596-a0a0-48ca-81ee-d30e49c5955f,4eb624fb-fdb8-4fc1-82bd-57f6b262422e,lab_result,Jennifer,McDonald,1993-10-10,4998,,AUTH-2026-002311,"Dr. Wei Brown, MD",2438162476,fax,3444332217,0.82,True,transposed_dob
f346743b-74ff-4626-8d7e-94f5a89f79db,9ee9e33e-41c1-48b0-ad3b-d8cfb400df77,,clinical_note,Lisa,Ortz,1980-07-17,2619,9ee9e33e-41c1-48b0-ad3b-d8cfb400df77,,"Dr. Linda Smith, MD",5164064961,electronic,,0.95,True,name_variant
6b062496-e01b-4e59-aab6-9ea53a432540,1e95cb51-8736-4f6e-88e8-438f098ae53e,,clinical_note,Emma,De La Cruz,1982-15-10,8901,1e95cb51-8736-4f6e-88e8-438f098ae53e,,"Dr. Susan Patel, MD",1020748324,fax,6185026521,0.73,True,transposed_dob
a58b339e-6ed7-4c8e-ae18-67a73b4000c6,c574fc96-53cb-4f0a-8518-0bf169a4b68e,1ee4c385-7e6c-4a6e-91bf-7ca04b16dd4b,prior_auth_form,Charles,Edwards,1978-14-05,,c574fc96-53cb-4f0a-8518-0bf169a4b68e,AUTH-2026-002067,"Dr. Maria Lee, MD",6022504726,fax,6383363452,0.95,True,transposed_dob
253b7901-3807-4d4f-b31b-df91fb35acc4,8551509e-fb7b-4048-b073-e97661c876be,19d79142-7c7b-453c-9371-e8872dc8872d,prior_auth_form,Kenneth,Phillips,1987-04-22,2346,,AUTH-2026-002927,"Dr. Elizabeth Lewis, MD",1344670500,electronic,,0.81,True,none
940916db-a342-41a3-b3d1-316a1eac8541,d5d6e9eb-7484-4b44-9742-a676d3e17318,b46a3afd-3e1e-47b8-8977-5b358832eb3f,imaging_report,Donna,Lee,1984-01-10,0715,d5d6e9eb-7484-4b44-9742-a676d3e17318,AUTH-2026-001152,"Dr. Richard Shah, MD",4029811048,fax,4379485037,0.88,True,none
dd50aadc-91db-47ce-ac3f-d5b6656dc8fe,9ba42776-69d0-4af2-bfb7-7d2530859c62,c11d132f-76c7-4211-bad1-2f83340a08a4,lab_result,Lisa,Wright,1994-11-27,8677,,,"Dr. James Moore, MD",6480572098,fax,4522379976,0.78,True,none
942d680d-88d2-451a-a1bb-0ee4f11eb3c5,faefd7b3-15a3-4fcf-beb3-57034a0ecf7d,1e17ae4f-bfbc-4af7-9560-9e43f211b5ab,prior_auth_form,Betty-Lou,Gutierez,1989-01-04,0471,faefd7b3-15a3-4fcf-beb3-57034a0ecf7d,,"Dr. Christopher Smith, MD",6916660108,fax,5185509223,0.75,True,name_variant
db010ef4-b688-472a-bb31-6e7ad9517907,8439c6bf-9545-4b2e-9d41-6915748c4d94,,prior_auth_form,Mary-Jo,Kelly,1988-01-16,7677,8439c6bf-9545-4b2e-9d41-6915748c4d94,,"Dr. Elizabeth Williams, MD",5175923530,electronic,,0.82,True,none
e0a95819-1665-4251-83ee-42c7a3d78a8b,138f46c1-1278-4c00-86d1-dacd869ff87f,,clinical_note,Paul,Cambell,1974-05-31,,138f46c1-1278-4c00-86d1-dacd869ff87f,,"Dr. Mei Smith, DO",6147680372,fax,6806936469,0.84,True,name_variant
a9ec4109-c857-407d-973a-db409993d281,63d947af-3cf5-473b-948f-527cadc5d7bd,4b001d73-40df-43a8-bfaa-3cfe7ad31d58,prior_auth_form,George,Mitchell,1971-07-17,0982,,,"Dr. Linda White, MD",8072565112,electronic,,0.83,True,none
a589f079-0a1e-4a09-95a2-a51bb433eb2a,e6ce8f9a-46e2-4347-b880-a5ac0b36c15f,a9eb15c0-35b5-49fc-ad7f-5dcc4fedeb4e,clinical_note,Jean-Marie,Hall,1970-01-27,1951,e6ce8f9a-46e2-4347-b880-a5ac0b36c15f,AUTH-2026-002212,"Dr. Elizabeth Jones, DO",1306602396,electronic,,1.0,True,none
e008a94d-3ad7-4548-878b-0561340f88fa,a4233357-c160-4f19-9e2a-b806ddef2a0b,4bcbd121-b264-4660-b47e-dfab225ad1e6,imaging_report,Melissa,Thompson,1977-09-24,,,AUTH-2026-002562,"Dr. Maria Shah, MD",9915126724,electronic,,0.85,True,none
932db3fa-9cb3-4909-be5c-d8378e5bac71,a71b81ad-ce4c-40c2-8ca3-0e001541d6e6,11ff21b7-adec-4960-86f0-22fa1fc52f35,prior_auth_form,Watson,Amanda,1969-07-28,,a71b81ad-ce4c-40c2-8ca3-0e001541d6e6,AUTH-2026-001009,"Dr. Elizabeth Chen, MD",2052529044,electronic,,0.89,True,swapped_names
fd69687d-5da2-457d-9ebf-8f29ffd549ee,c7f3e522-3744-4274-bc76-9f4cb2717c25,15ed6433-e094-444a-8958-4e8e5c43471a,prior_auth_form,Jamal,Ross,1960-09-22,9428,c7f3e522-3744-4274-bc76-9f4cb2717c25,AUTH-2026-002775,"Dr. Sarah Nakamura, MD",1719439507,fax,4503197916,0.82,True,none
8a4571c2-a60b-4069-80cc-dbc9798297ff,07110cdb-5c30-4f54-90b9-be36df0f61ed,cf6c31fd-c426-43af-a29d-fcd476c2403c,clinical_note,Alejandro,Thompson,1967-08-06,4265,07110cdb-5c30-4f54-90b9-be36df0f61ed,AUTH-2026-002340,"Dr. Elizabeth Nakamura, DO",3962687708,electronic,,0.97,True,none
b3945c38-0484-43e3-9deb-2f74b499a030,1e95cb51-8736-4f6e-88e8-438f098ae53e,da87c867-8cd2-4f55-a579-0165131d47bc,lab_result,Emma,De La Cruz,1982-10-15,8901,,AUTH-2026-001492,"Dr. Ahmed Chen, DO",3826861787,fax,7888124596,0.88,True,none
96f477a0-db59-4c93-b474-d52555d77f85,194e4a9a-c7a2-40ca-b6f0-3c029f522d05,d213d5ba-b85b-401d-86b8-cf07a8683767,clinical_note,Mary,MacDonald,1979-09-07,1639,194e4a9a-c7a2-40ca-b6f0-3c029f522d05,,"Dr. Lisa Moore, MD",5336239471,fax,7826568372,0.12,False,low_quality
b369c022-c686-4577-8bd2-2f67a800a457,1e1c2d8d-5203-4362-a786-50114a1bf180,24981666-5b26-48f2-a415-c7367b379c14,imaging_report,Timothy,Sanders,1992-01-25,0997,1e1c2d8d-5203-4362-a786-50114a1bf180,AUTH-2026-000594,"Dr. Sergei Lewis, MD",2814444204,fax,5827966296,0.87,True,none
de15dfb2-1979-41ea-91a9-d76414ad8e75,07a0a7d0-b293-44bb-9df7-8b1c33c78286,fd7df2d2-217a-4f6d-b2de-32f9caa58a02,prior_auth_form,Nancy,Rogers,1985-03-06,5915,07a0a7d0-b293-44bb-9df7-8b1c33c78286,,"Dr. Jennifer Muller, MD",3094818765,fax,3762212859,0.27,False,low_quality
bc15bceb-35c5-457d-bc2a-76a77922a192,ca2d9d1b-33b3-43a1-99f6-d88489817eb3,81e71b6c-ea5c-4555-b2ba-a215b3b99854,lab_result,Anne-Marie,Edwards,1989-05-08,5295,,AUTH-2026-002113,"Dr. Charles Anderson, MD",7737964908,electronic,,0.96,True,none
ae673884-2dc2-40c1-9f5a-3b777577065b,e375f45e-c3cc-466f-885c-fbe5019aa599,5b45f78d-c0c4-4931-97f1-6283c559c6a3,imaging_report,Jasmine,Lee,1991-05-05,1197,,AUTH-2026-001411,"Dr. Patricia Martinez, MD",1407374517,upload,,0.99,True,none
4aef9475-e67c-46b2-82f5-8e956bf1269e,05408f50-d6dd-4e21-b78a-d80ba00dd737,64577387-a82f-4d43-9a41-7bfa0d4e5180,clinical_note,Steven,Morris,2000-09-15,1678,05408f50-d6dd-4e21-b78a-d80ba00dd737,AUTH-2026-000656,"Dr. Ana Williams, MD",9602048801,electronic,,0.86,True,none
84cea6d6-532a-4e8e-a246-24af7764afe0,99f6f94f-b933-4d40-a109-15f4e92a7394,,clinical_note,Shaniqua,O'Sullivan,1959-01-16,,99f6f94f-b933-4d40-a109-15f4e92a7394,,"Dr. Mei Lee, MD",6875328690,mail,,0.8,True,none
832f9f79-b6ef-4fb6-b783-1fbef1648162,1939bcdc-4b94-46a0-8496-a8d8d96ad22c,80a936dd-cc42-4373-9c1b-3de0f2f88ec2,prior_auth_form,Jose,Miller,1972-11-23,,1939bcdc-4b94-46a0-8496-a8d8d96ad22c,AUTH-2026-001713,"Dr. Sarah Taylor, DO",5458763415,fax,4982319354,0.89,True,missing_ssn4
87bac478-78f5-410d-87f6-170844b83a74,a2f3564b-5322-495b-b730-291590a6e16a,,lab_result,Patrick,Brooks,1980-07-11,4425,,,"Dr. Christopher Ivanov, MD",3795176226,electronic,,0.94,True,none
340e95d7-5f15-4c3d-9572-debcdb06a641,fedcd0f7-2a0a-4800-93ab-2b8c1e80f605,9f9df4f7-c9f9-43d7-9b51-fab815cc242f,prior_auth_form,Monique,Martines,1965-11-26,8435,,AUTH-2026-001026,"Dr. Carlos Gupta, MD",1981751269,fax,5393436370,0.97,True,name_variant
96f5bb13-8fcc-421f-8964-8dc1764c6aec,bdec8a58-520c-4678-b60d-8c9d4c29b9de,fe6c7a31-a8f6-4c22-9515-2ea2f07d55e6,imaging_report,Miguel,Mendoza,1996-08-01,,,AUTH-2026-002760,"Dr. Maria Taylor, MD",6629634262,electronic,,0.83,True,missing_ssn4
4cde9f45-e629-4953-a0a1-b8119ab9fd17,0a27b39a-9d55-4af1-a4f0-2d67f69b702f,c47f5004-4bfd-471e-b282-d27894fbdab4,prior_auth_form,Timothy,Price,1990-02-21,1654,,AUTH-2026-000409,"Dr. Hiroshi Ivanov, MD",1746519522,fax,2328125699,0.97,True,none
30830f38-de57-4a65-befe-62dec473f7a1,190dc0cb-c202-488f-85cb-34ad28ff4fe4,b4131604-d844-4491-aebb-afdf886f52c2,imaging_report,Angela,Roberts,1991-22-07,6512,190dc0cb-c202-488f-85cb-34ad28ff4fe4,AUTH-2026-001933,"Dr. David Clark, MD",7570394105,electronic,,0.07,False,transposed_dob
8faab78f-74fd-43e9-b1ff-8241d37fc337,912250a8-e5e4-4b49-b5b2-217d0a7406c5,09b1d067-5c16-4e82-8e0d-ae5b1f81935f,clinical_note,Jeffrey,Nguyen,1968-07-08,0640,912250a8-e5e4-4b49-b5b2-217d0a7406c5,AUTH-2026-001399,"Dr. Linda Patel, MD",5672271209,fax,9998768122,0.91,True,none
3e6ed1e2-77e6-47b3-bc42-2d21e70b83cd,b6f935a9-d11d-42c8-aab0-91bcbb80ee66,56ac3f35-ac1a-4b5f-9052-56655c30a015,imaging_report,Laura,Ruiz,1983-10-17,6158,b6f935a9-d11d-42c8-aab0-91bcbb80ee66,AUTH-2026-000343,"Dr. William Tanaka, MD",3811185650,fax,5117756806,1.0,True,name_variant
2d752e27-2d98-4fa3-a525-aed14b37a1e1,acf93143-aa65-4939-bb00-35791f73482d,c7c501fe-a45f-4217-8fc4-e58121b650b7,lab_result,Emma,Edwards,1987-03-01,7501,acf93143-aa65-4939-bb00-35791f73482d,,"Dr. Carlos Lee, MD",1009876694,electronic,,0.93,True,none
e016f411-e6ec-4b1c-9596-d3db661902b9,5b2de25e-90ef-43b9-9552-299ee56bb33d,349c0e83-7bbd-4022-b35d-ce89343deed0,prior_auth_form,Rosa,Anderson,1995-02-09,9219,5b2de25e-90ef-43b9-9552-299ee56bb33d,AUTH-2026-001687,"Dr. Joseph Tanaka, DO",8013615230,fax,4343998493,0.89,True,none
9aabc649-625a-4b37-b35d-efa0f9b8284c,8cc25221-7d96-47e7-b995-c183bfd21dfe,dc1ad9e1-3d31-4b87-a42d-7eec6b83c653,prior_auth_form,Yuki,MacArthur,2003-03-02,,,,"Dr. Lisa Lee, MD",7277870861,upload,,0.93,True,missing_ssn4
894da138-4e2a-4625-a735-a234c887fb89,72793c76-fe0e-4785-8a74-47ee9493f19a,fd23bfbb-6801-40aa-88ac-cf5dfe58d0da,prior_auth_form,Christopher,Addams,1982-10-15,8402,72793c76-fe0e-4785-8a74-47ee9493f19a,AUTH-2026-000697,"Dr. Nancy Harris, MD",6918460188,electronic,,0.29,False,name_variant
926f381e-7564-4ac0-8bab-28ba362cd9dd,614f8a29-a13c-475a-9685-37334c8810ac,ab5ddd0d-b5eb-4b52-b738-e8b301fa85ec,lab_result,Rosa,O'Sullivan,1961-05-30,8706,614f8a29-a13c-475a-9685-37334c8810ac,AUTH-2026-001077,"Dr. Linda Nakamura, MD",5512031445,electronic,,0.8,True,none
4a6d7a00-a546-48a8-869d-cc8fb6af3df4,653c6ab5-60aa-45c6-9684-2ed4166b0f1e,,prior_auth_form,Marcus,Martin,1988-05-28,5617,,,"Dr. Ana Davis, MD",7770593436,upload,,0.75,True,none
2e457bfe-dad5-4605-b9f3-20eea879d5af,6f58221c-36e4-4746-ab6c-122472494e48,,discharge_summary,Fatima,Hughes,1963-04-13,0086,6f58221c-36e4-4746-ab6c-122472494e48,,"Dr. Jennifer Taylor, MD",9529261412,fax,5895663532,0.91,True,none
7fdf9a1e-e7e6-4e5f-a6e6-ef0f7adeba94,9c5ba8c2-1624-4b63-8f97-0fbdb17f5c96,4bce7fd0-4e46-44ec-ad48-752ec24637c7,clinical_note,Nancy,Murphy,1968-27-12,6194,9c5ba8c2-1624-4b63-8f97-0fbdb17f5c96,AUTH-2026-000474,"Dr. Jennifer Williams, MD",7352540040,electronic,,0.84,True,transposed_dob
147104ad-2574-4bf8-9e09-4d8b9ea7153e,91967a71-3e3f-4caa-af47-fb9afa5b9452,,prior_auth_form,Pedro,Kelly,1968-03-27,9064,,,"Dr. Robert Chen, MD",1686902787,fax,3686066033,0.73,True,none
7726ae51-2132-439d-b536-c656d7a77aff,62ce76a0-5103-4bb1-85b1-13912dcc33f0,eea157b1-2bfc-4136-a9c4-a3e8332d531a,prior_auth_form,Jin,Patel,1983-04-10,3693,,AUTH-2026-000274,"Dr. Linda Anderson, DO",8292722149,fax,2617199627,0.84,True,none
77121120-682a-4bf0-adb1-702027c14ea4,8f2657e9-8a5b-416a-8ba8-0a4bc771ccaa,daf42d3b-1eff-43d8-b5df-0f455faece2a,clinical_note,Kevin,Kelly,1978-04-21,5799,8f2657e9-8a5b-416a-8ba8-0a4bc771ccaa,AUTH-2026-000912,"Dr. Karen Johnson, DO",8818691441,fax,3874574981,0.82,True,none
3564c08c-37ea-4db0-9520-48c115092d53,9acf3ef7-45ff-4db2-99dc-2d79749648c7,e183fd28-441d-44a3-8c8c-aa7502d0e671,clinical_note,Brenda,Howard,1993-07-19,3962,9acf3ef7-45ff-4db2-99dc-2d79749648c7,AUTH-2026-000935,"Dr. James Kowalski, MD",4738813260,electronic,,0.97,True,none
6f50cd7b-f152-45b7-be68-282cf13dbf57,5b2de25e-90ef-43b9-9552-299ee56bb33d,be508506-e3e5-4ca4-87f1-fe1656d23f30,lab_result,Rosa,Anderson,1995-02-09,9219,,AUTH-2026-002211,"Dr. David Ivanov, MD",9569493014,electronic,,0.85,True,none
346538c9-29ee-453e-a381-014c7fadc24f,e74188ba-53db-4a9f-a131-b0e0595117e1,aa79e240-abb8-4391-8b1d-5145a81da346,clinical_note,Kathleen,Roberts,1967-04-01,1305,e74188ba-53db-4a9f-a131-b0e0595117e1,AUTH-2026-000469,"Dr. Wei Muller, MD",4802927858,electronic,,0.86,True,none
94b04c77-3c60-4bac-9916-9c200ab79340,b6038ddd-8b50-4f9c-8061-40d89a8e3fbd,1233b633-a235-496c-9ae3-af008aa650f1,prior_auth_form,Kimberly,Reyes,1990-04-28,2717,b6038ddd-8b50-4f9c-8061-40d89a8e3fbd,,"Dr. Ahmed Kowalski, MD",9990945534,electronic,,0.87,True,none
17e31a5e-2518-4d2a-aebc-a0908ab040aa,42baec73-b7ba-46da-8259-cf34d212bce1,eacbee70-82f0-43c9-ac92-6ada70bde34b,prior_auth_form,Cruz,Anne-Marie,1968-06-19,1144,42baec73-b7ba-46da-8259-cf34d212bce1,,"Dr. Raj Nakamura, DO",8310932983,fax,5632865832,0.88,True,swapped_names
73d5fa37-f7ed-4d02-ac0c-6a516f871796,4fdf2155-98bb-4f9d-8079-6dd6f375fccc,a0d73d94-ef11-4a24-bd65-eb79f815bf15,prior_auth_form,Rosa,Howard,1961-06-08,9477,,,"Dr. Linda Martinez, MD",8968430959,fax,6358188414,0.79,True,none
ddb58d42-0da4-46d5-a2a8-be46ca4d639c,1d8fb7d5-4310-483a-86d0-beb5ebbe90bb,,clinical_note,Brandon,Ortiz,1966-05-22,,1d8fb7d5-4310-483a-86d0-beb5ebbe90bb,,"Dr. Nancy White, MD",2221878629,mail,,0.78,True,missing_ssn4
27e2ec66-5f94-4f78-8cac-286782b4ee2f,9b00e506-38e5-4e4b-85e9-ed001ba532cd,a63dc3c4-7cad-4648-a887-e12a3e2f1794,lab_result,O'Neill,Aisha,1958-04-13,9685,,AUTH-2026-001996,"Dr. Patricia Thompson, DO",2949409904,fax,2373137216,0.79,True,swapped_names
585e83cc-8bdd-4601-9620-e3f26d3b4bbe,8b94998f-3bae-44cf-ad71-69dd47127d41,c4e3f110-0211-4741-820c-5f5b89ce1cae,prior_auth_form,Mary,Miers,1989-08-05,1152,,AUTH-2026-001663,"Dr. Susan Thompson, DO",7220441558,fax,6825128347,0.76,True,name_variant
834ebad7-052e-400f-b2c9-a173cca3b3e0,4ab389cf-78b0-4c2d-a4b5-07e03d9ef404,f656c71a-5ae4-4d96-8f4a-c1d26148d479,clinical_note,Christopher,Williams,1963-03-25,,4ab389cf-78b0-4c2d-a4b5-07e03d9ef404,AUTH-2026-001978,"Dr. Christopher Taylor, DO",9081088931,fax,7094509868,0.99,True,missing_ssn4
3c56da09-5c67-4f24-a5f8-e5826e9d7c6a,26ed7d1a-7ec8-499e-8111-9a5c2387c579,4c67375b-72a4-45c0-bc18-0b520e51c8c4,imaging_report,Jasmine,Reyes,1982-02-21,1507,,AUTH-2026-001269,"Dr. Lisa Rodriguez, DO",2604091116,fax,6082955456,0.93,True,none
639c1c94-5214-4bc2-b90f-7c20976998bf,66d10b5f-775d-4b0e-b6c8-8de60d2a7daa,0a8d99c4-972e-4070-8f1f-c174603bbaa2,clinical_note,Carolyn,Lopez,1986-05-04,4226,,AUTH-2026-000165,"Dr. Fatima Brown, DO",8062761823,fax,4272348558,0.1,False,transposed_dob
688051b0-c464-440b-a1ef-81f351ee10d6,66d10b5f-775d-4b0e-b6c8-8de60d2a7daa,,imaging_report,Carolyn,Lopez,1986-04-05,4226,,,"Dr. Maria Shah, MD",2660419127,fax,4334887204,0.82,True,none
cf5dae04-f9de-4761-a706-0c56a63bd398,685c6f9f-2b2f-4329-a011-7a4dcad1835f,520878fa-95ac-43fb-8026-f8683071cfee,lab_result,Edward,Reed,1998-03-27,8861,685c6f9f-2b2f-4329-a011-7a4dcad1835f,,"Dr. Linda Kowalski, MD",7368257016,fax,8542823736,0.87,True,none
202467bb-7e8d-4f76-9f8f-5c09312413f2,33c18a1d-f089-4115-ac5c-6aaa6f453ba4,cd2bd703-689c-49d6-b97a-ea8de1194ad5,prior_auth_form,William,O'Sullivan,1967-09-21,,33c18a1d-f089-4115-ac5c-6aaa6f453ba4,AUTH-2026-000501,"Dr. Charles Muller, DO",7027138566,electronic,,0.86,True,missing_ssn4
ef0e7326-bbac-4f32-96f8-de477826c7c3,3b0d6e87-4800-4d12-beda-3532d06e3279,d31200eb-02d5-45af-ad84-5c6bce49f94d,clinical_note,Amy,Thompson,1980-04-16,3672,3b0d6e87-4800-4d12-beda-3532d06e3279,AUTH-2026-002327,"Dr. Michael Singh, MD",9434314314,fax,3644128213,0.97,True,none
c0552ce9-8f18-4803-9449-604a92087a38,7c245bc7-a723-4cf5-9e42-5e47a48d6793,d5a03b72-cd0f-45fc-b409-3a5e6e7fb4e7,lab_result,Mary,Morrs,1966-02-16,6456,7c245bc7-a723-4cf5-9e42-5e47a48d6793,,"Dr. Michael Anderson, MD",9516069797,fax,9368603071,0.83,True,name_variant
473e2d1f-6008-4add-a0a2-1d8cdeca30cb,9cead86d-e5d0-44c7-97bc-f7072637c0e7,cd9bb744-d5d9-4cfe-b3e9-71ab860d2f55,prior_auth_form,Pamela,Robinson,2005-02-07,1646,9cead86d-e5d0-44c7-97bc-f7072637c0e7,AUTH-2026-001991,"Dr. Robert Tanaka, DO",8589657383,electronic,,0.95,True,none
a1bd5c76-cd0d-41c3-99fa-5b9221bdbc6d,62dc10ec-50e6-405b-9cf7-31483ac61a36,0c23c3ce-4637-484c-98ea-cdc5891d0da3,prior_auth_form,Kevin,Morales,1980-02-08,8037,62dc10ec-50e6-405b-9cf7-31483ac61a36,AUTH-2026-001628,"Dr. Richard White, MD",8564436977,electronic,,0.13,False,low_quality
d9249631-8749-4ec9-90c9-4ae4b8e2b85b,ae373c3b-faee-4a15-9179-e3ecbbe48d55,d65d7a0b-e3f1-4919-a326-61fb38802677,prior_auth_form,Richard,Collins,1960-31-01,7700,ae373c3b-faee-4a15-9179-e3ecbbe48d55,AUTH-2026-002984,"Dr. Hiroshi Tanaka, MD",1198444188,electronic,,0.82,True,transposed_dob
deaa3ec4-9d31-430c-9307-f571523698ec,ef0bf7d5-061e-4063-abbc-04b995cf20f3,97fc3c97-74b6-4bf0-9de1-d94d91f1fd8c,clinical_note,Keisha,MacArthur,1973-04-26,8531,ef0bf7d5-061e-4063-abbc-04b995cf20f3,,"Dr. Sarah Moore, MD",6903798616,fax,8123068180,0.87,True,none
